y_true,y_pred_proba_cv
0,0.09608187134502923
0,0.2391111111111111
0,0.09739130434782609
1,0.3747426257952574
0,0.0
0,0.3884289245095929
1,0.41715496644932826
0,0.5869267068750347
0,0.07219195533149021
1,0.3686709726932539
0,0.021052631578947368
0,0.010526315789473684
0,0.08672186986140473
0,0.0
0,0.10857142857142857
0,0.004545454545454545
0,0.11708827404479578
0,0.017391304347826087
0,0.037557865809822545
0,0.029010137149672034
0,0.12389462007320955
0,0.2114358974358974
0,0.0
0,0.0
0,0.0
1,0.2838934934765268
0,0.0
0,0.017391304347826087
0,0.044644190686397925
0,0.04719195533149022
0,0.0005736876100625682
0,0.14
0,0.12305741816309952
0,0.06552631578947368
0,0.5150612710919805
1,0.5033333333333333
0,0.017391304347826087
0,0.4322144522144522
0,0.22698899584606075
0,0.26066666666666666
0,0.03734347048300536
0,0.06021463042414079
1,0.2966666666666667
1,0.25845194277633965
0,0.15073284586109473
0,0.05552631578947369
0,0.0016652918005370884
1,0.13520671834625322
1,0.1956302521008403
0,0.049358974358974364
0,0.05575776004572723
0,0.029010137149672034
0,0.012343470483005367
0,0.025
0,0.08941520467836256
0,0.12011738404736416
0,0.017391304347826087
0,0.0
0,0.46316487827075814
0,0.0
0,0.0
0,0.0
0,0.045
0,0.0877485380116959
0,0.10857142857142857
1,0.09907331230738606
0,0.012343470483005367
0,0.0
0,0.3687376091634159
0,0.04676177333103329
1,0.35841346871099117
0,0.029010137149672034
0,0.049391304347826084
0,0.07219195533149021
1,0.05105263157894737
0,0.7003760903513476
0,0.05401013714967203
0,0.36474262579525735
0,0.0
0,0.2407692307692308
0,0.26066666666666666
0,0.031052631578947366
0,0.049596965481766404
0,0.010526315789473684
0,0.004545454545454545
0,0.021052631578947368
0,0.008626518373462039
0,0.07706849602010893
0,0.010526315789473684
0,0.02
0,0.0
0,0.0
0,0.024
0,0.05401013714967203
0,0.06719298245614035
0,0.004545454545454545
1,0.06854005167958656
